Batch	Sample	Area	subpic
1	13	1.24E-01	1
1	13	1.10E-01	1
1	13	3.79E-02	1
1	13	2.22E-02	1
1	13	2.06E-02	1
1	13	1.13E-02	1
1	14	1.99E-01	1
1	14	4.32E-03	1
1	14	1.01E-02	1
1	15	5.08E-01	1
1	15	9.87E-03	1
1	16	1.10E-02	1
1	16	2.22E-02	1
1	16	8.80E-03	1
1	17	3.15E-02	1
1	17	1.65E-02	1
1	17	5.16E-02	1
1	17	8.41E-03	1
1	17	4.54E-02	1
1	17	2.43E-02	1
1	17	3.01E-02	1
1	17	1.13E-02	1
1	17	3.16E-02	1
1	17	2.93E-02	1
1	17	1.49E-02	1
1	17	2.69E-02	1
1	17	1.35E-02	1
1	17	1.04E-02	1
1	17	1.13E-01	1
1	18	2.11E-01	1
1	18	1.13E-02	1
1	18	4.73E-02	1
1	19	2.36E-02	1
1	19	1.33E-02	1
1	20	2.87E-02	1
1	20	1.91E-02	1
1	20	2.58E-02	1
1	20	1.91E-02	1
1	21	2.66E-02	1
1	21	6.94E-03	1
1	21	1.67E-01	1
1	21	1.78E-02	1
1	21	4.78E-02	1
1	21	9.83E-03	1
1	21	5.60E-03	1
1	21	1.33E-02	1
1	22	2.76E-02	1
1	22	3.09E-02	1
1	22	1.05E-02	1
1	22	1.46E-02	1
1	22	7.71E-03	1
1	23	1.45E-01	1
1	23	3.20E-02	1
1	23	1.43E-02	1
1	23	1.31E-02	1
1	23	1.41E-02	1
1	24	1.37E-01	1
1	24	7.02E-02	1
1	24	1.48E-02	1
1	24	2.30E-01	1
1	24	2.41E-01	1
1	25	2.09E-01	1
1	25	7.05E-02	1
1	25	7.32E-03	1
1	25	1.44E-02	1
1	25	2.23E-02	1
1	25	6.37E-03	1
1	26	1.04E-02	1
1	26	1.06E-02	1
1	27	1.89E-01	1
1	27	4.26E-02	1
1	27	1.32E-01	1
1	27	1.61E-02	1
1	30	1.98E-01	1
1	30	2.21E-01	1
1	31	8.08E-02	1
1	31	1.19E-02	1
1	31	7.90E-02	1
1	32	1.01E-01	1
1	32	7.33E-03	1
1	33	1.14E-01	1
1	33	9.83E-03	1
1	34	1.94E-01	1
1	34	2.88E-02	1
1	34	5.92E-02	1
1	34	2.27E-01	1
1	34	2.33E-01	1
1	34	9.14E-02	1
1	35	1.67E-02	1
1	35	3.18E-02	1
1	35	4.13E-02	1
1	35	9.61E-03	1
1	35	1.41E-02	1
1	35	1.50E-01	1
1	35	1.49E-02	1
1	35	1.57E-02	1
1	35	2.08E-01	1
1	35	1.42E-02	1
1	35	8.12E-02	1
1	35	2.58E-02	1
1	35	2.31E-02	1
1	35	9.03E-03	1
1	35	2.55E-02	1
1	36	2.13E-01	1
1	36	1.56E-01	1
1	36	3.78E-02	1
1	36	9.73E-03	1
1	36	1.94E-01	1
1	36	1.90E-02	1
1	36	1.45E-02	1
1	36	2.73E-02	1
1	36	2.42E-02	1
1	36	4.95E-02	1
1	36	1.76E-02	1
1	36	1.27E-02	1
1	36	1.39E-02	1
1	36	5.71E-03	1
1	37	7.67E-01	1
1	37	4.74E-01	1
1	37	6.08E-02	2
1	37	6.46E-02	2
1	37	1.65E-01	2
1	37	8.80E-03	2
1	37	9.26E-03	2
1	37	2.40E-02	2
1	37	1.25E-02	2
1	37	8.25E-03	2
1	37	5.18E-02	2
1	37	6.58E-03	2
1	37	7.00E-03	2
1	37	8.03E-03	2
1	37	8.37E-03	2
1	37	1.91E-02	2
1	37	1.71E-02	2
1	37	5.73E-03	2
1	37	8.06E-03	2
1	37	2.10E-02	2
1	37	4.17E-02	2
1	37	2.24E-02	2
1	37	5.01E-02	2
1	37	5.62E-02	2
1	37	9.07E-03	2
1	38	7.25E-02	1
1	38	8.16E-02	1
1	38	7.14E-02	1
1	38	1.08E-01	1
1	38	4.95E-02	1
1	38	1.04E-01	1
1	38	9.35E-03	1
1	38	5.70E-02	1
1	39	5.11E-02	1
1	39	1.28E-01	1
1	39	2.56E-02	1
1	39	7.61E-02	1
1	39	6.38E-02	1
1	39	5.20E-02	1
1	39	9.95E-03	1
1	39	8.72E-03	1
1	39	2.16E-02	1
1	39	5.41E-02	1
1	39	9.59E-02	1
1	39	1.11E-02	1
1	39	8.91E-03	1
1	39	2.08E-02	1
1	39	4.30E-02	1
1	39	1.60E-02	1
1	39	2.62E-02	1
1	39	1.67E-02	1
1	40	2.45E-01	1
1	40	1.75E-01	1
1	40	1.45E-01	1
1	40	2.81E-02	1
1	40	1.04E-01	1
1	40	1.98E-02	1
1	40	8.32E-03	1
1	40	1.68E-01	1
1	40	2.29E-02	1
1	40	7.73E-03	1
1	40	1.70E-02	1
1	40	1.12E-02	1
1	40	6.39E-03	1
1	40	8.86E-03	1
1	41	1.11E+00	1
1	41	2.08E-01	1
1	41	2.64E-01	1
1	41	2.16E-01	1
1	41	6.46E-02	2
1	41	8.35E-02	2
1	41	7.32E-02	2
1	41	3.60E-02	2
1	41	2.30E-02	2
1	41	2.54E-02	2
1	41	1.33E-02	2
1	41	2.41E-02	2
1	41	4.56E-03	2
1	41	1.18E-01	2
1	41	1.06E-02	2
1	41	1.38E-02	2
1	41	3.96E-02	2
1	41	1.37E-01	2
1	41	7.78E-03	2
1	41	1.12E-01	2
1	41	2.43E-02	2
1	41	3.63E-02	2
1	41	9.29E-02	2
1	41	3.09E-02	2
1	41	1.17E-01	2
1	41	1.56E-01	2
1	42	1.92E-01	1
1	42	1.55E-01	1
1	42	3.27E-02	1
1	42	1.46E-02	1
1	42	1.68E-02	1
1	42	1.41E-02	1
1	42	4.72E-02	1
1	42	7.47E-03	1
1	42	1.57E-02	1
1	42	8.54E-03	1
1	42	1.14E-02	1
1	42	8.16E-02	1
1	42	1.68E-02	1
1	42	8.37E-03	1
1	42	3.34E-02	1
1	42	7.15E-02	1
1	42	1.15E-02	1
1	43	6.54E-02	1
1	43	1.38E-02	1
1	43	3.48E-02	1
1	43	1.11E-01	1
1	43	1.81E-02	1
1	43	8.66E-02	1
1	43	1.15E-02	1
1	43	5.36E-03	1
1	43	2.75E-03	1
1	43	1.07E-02	1
1	43	1.15E-02	1
1	43	1.21E-02	1
1	43	1.28E-02	1
1	43	7.15E-03	1
1	44	5.73E-01	1
1	44	3.05E-01	1
1	44	7.16E-02	2
1	44	2.21E-01	2
1	44	3.82E-02	2
1	44	6.86E-02	2
1	44	7.87E-02	2
1	44	1.54E-02	3
1	44	3.31E-02	3
1	44	2.55E-02	3
1	44	4.79E-02	3
1	44	3.05E-02	3
1	44	4.76E-02	3
1	44	1.43E-02	4
1	44	2.29E-02	4
1	44	3.37E-02	4
1	44	1.77E-02	4
1	44	6.68E-02	4
1	44	1.36E-02	4
1	44	1.51E-02	4
1	44	1.07E-02	4
1	44	1.48E-02	4
1	44	3.42E-02	4
1	44	5.57E-02	4
1	44	2.21E-02	4
1	44	2.15E-02	4
1	44	2.59E-02	4
1	44	4.44E-02	4
1	44	1.27E-02	4
1	44	1.01E-02	4
1	44	4.80E-02	4
1	44	1.72E-02	4
1	44	1.44E-02	4
1	44	5.05E-03	4
1	44	1.61E-02	4
1	45	1.80E-01	1
1	45	2.98E-02	1
1	45	8.09E-02	1
1	45	4.99E-02	1
1	45	1.67E-01	2
1	45	1.14E-01	2
1	45	8.09E-02	2
1	45	5.42E-02	2
1	45	1.21E-01	2
1	45	5.55E-02	2
1	45	1.84E-01	2
1	45	8.29E-02	2
1	45	1.65E-01	2
1	45	3.66E-02	2
1	45	5.59E-02	3
1	45	1.62E-02	3
1	45	2.44E-02	3
1	45	6.29E-03	3
1	45	3.20E-02	3
1	45	9.12E-03	3
1	45	1.31E-02	3
1	45	2.88E-02	3
1	45	1.01E-02	3
1	45	9.26E-03	3
1	45	8.83E-03	3
1	45	1.06E-02	3
1	45	1.26E-02	3
1	45	1.07E-02	3
1	45	1.19E-02	3
1	45	1.67E-02	3
1	45	1.72E-02	3
1	45	8.85E-03	3
1	45	1.32E-02	3
1	45	3.61E-02	3
1	46	1.27E-02	1
1	46	1.68E-02	1
1	46	4.67E-02	1
1	46	2.01E-02	1
1	46	2.30E-02	1
1	46	1.37E-02	1
1	46	1.13E-02	1
1	46	1.55E-02	1
1	46	2.00E-02	1
1	46	1.18E-02	1
1	46	2.55E-02	1
1	46	7.48E-03	1
1	46	1.38E-02	1
1	46	1.00E-02	1
1	46	2.77E-02	1
1	46	1.76E-02	1
1	46	5.19E-03	1
1	47	1.07E-01	1
1	47	3.48E-02	1
1	47	1.77E-02	1
1	47	1.29E-02	1
1	47	1.06E-01	1
1	47	9.15E-03	1
1	47	1.29E-02	1
1	47	9.72E-03	1
1	47	3.05E-02	1
1	47	1.07E-02	1
1	47	2.32E-02	1
1	47	1.22E-02	1
1	47	2.10E-02	1
1	47	2.74E-02	1
1	47	2.59E-02	1
1	48	1.99E-02	1
1	48	3.58E-02	1
1	48	2.21E-02	1
1	48	5.18E-02	1
1	48	2.84E-02	1
1	48	2.71E-02	1
1	48	1.19E-02	1
1	48	1.33E-02	1
1	48	1.07E-02	1
1	48	1.37E-02	1
1	48	1.45E-02	1
1	48	2.06E-02	1
1	48	3.31E-02	1
1	48	1.45E-02	1
1	48	1.12E-02	1
1	48	3.05E-02	1
1	48	2.97E-02	1
1	48	8.07E-03	1
1	49	2.76E-01	1
1	49	1.01E-01	1
1	49	7.04E-02	1
1	49	2.38E-02	1
1	49	5.08E-02	1
1	49	1.40E-02	1
1	49	1.60E-02	1
1	49	1.58E-02	1
1	49	1.39E-02	1
1	49	1.06E-02	1
1	49	1.85E-02	1
1	49	8.76E-03	1
1	49	5.31E-02	1
1	49	8.83E-03	1
1	50	2.62E-02	1
1	50	3.17E-02	1
1	50	6.18E-03	1
1	50	3.64E-02	1
1	50	1.81E-02	1
1	50	1.30E-02	1
1	50	1.96E-02	1
1	50	2.80E-02	1
1	50	1.43E-02	1
1	50	2.49E-02	1
1	50	3.33E-02	1
1	51	1.15E-02	1
1	51	6.74E-03	1
1	51	8.76E-03	1
1	52	5.37E-02	1
1	52	9.46E-02	1
1	52	3.01E-02	1
1	52	6.42E-02	1
1	52	5.99E-02	1
1	52	7.71E-02	1
1	52	4.39E-02	1
1	52	5.06E-02	1
1	52	1.71E-02	2
1	52	2.28E-02	2
1	52	1.46E-02	2
1	52	9.08E-03	2
1	52	2.72E-02	2
1	52	1.03E-02	2
1	52	2.10E-02	2
1	52	2.58E-02	2
1	52	9.55E-03	2
1	52	8.76E-03	2
1	52	9.29E-03	2
1	52	1.59E-02	2
1	52	8.43E-03	2
1	52	1.06E-02	2
1	53	1.87E-02	1
1	53	9.07E-03	1
1	53	1.09E-02	1
1	53	1.78E-02	1
1	53	2.78E-02	1
1	53	8.34E-03	1
1	53	1.64E-02	1
1	53	1.93E-01	1
1	54	1.10E-02	1
1	54	3.68E-02	1
1	54	3.55E-02	1
1	54	5.08E-02	1
1	55	1.25E-02	1
1	55	2.07E-02	1
1	55	1.04E-01	1
1	55	7.99E-03	1
1	56	7.68E-02	1
1	56	2.55E-02	1
1	56	1.15E-02	1
1	57	1.92E-01	1
1	57	1.64E-02	1
1	57	2.53E-02	1
1	57	1.21E-02	1
1	57	8.52E-03	1
1	57	1.99E-02	1
1	57	1.55E-02	1
1	57	1.66E-02	1
1	57	3.01E-02	1
1	57	1.42E-02	1
1	57	1.25E-02	1
1	57	1.91E-02	1
1	57	2.09E-01	1
1	57	7.79E-03	1
1	57	1.44E-01	1
1	57	2.95E-01	1
1	58	5.48E-02	1
1	58	1.01E-02	1
1	58	1.66E-01	1
1	58	1.21E-01	1
1	58	2.29E-02	1
1	58	1.46E-01	1
1	58	8.72E-03	1
1	58	1.06E-02	1
1	58	4.46E-02	1
1	58	2.29E-02	1
1	58	3.32E-02	1
1	58	1.43E-02	1
1	59	1.66E-01	1
1	59	8.63E-02	1
1	59	1.69E-02	1
1	59	1.10E-02	1
1	59	1.41E-02	1
1	59	2.11E-02	1
1	59	3.60E-03	1
1	59	9.18E-03	1
1	59	8.09E-02	1
1	59	6.15E-03	1
1	59	1.44E-02	1
1	59	4.33E-03	1
1	60	2.53E-02	1
1	60	6.15E-02	1
1	60	3.48E-02	1
1	60	6.17E-03	1
1	60	4.53E-02	1
1	60	2.01E-02	1
1	60	1.02E-02	1
1	60	9.20E-03	1
1	60	1.99E-02	1
1	60	3.63E-02	1
1	60	8.38E-03	1
1	60	3.60E-02	1
1	60	1.09E-02	1
1	60	1.62E-02	1
1	60	1.29E-02	1
1	60	8.60E-03	1
1	60	9.45E-03	1
1	62	1.07E-01	1
1	62	2.16E-02	1
1	63	8.67E-03	1
1	63	4.90E-03	1
1	63	1.13E-02	1
1	63	2.49E-02	1
1	63	1.10E-02	1
1	64	2.03E-02	1
1	64	1.14E-02	1
1	64	8.09E-03	1
1	64	1.16E-02	1
1	64	8.79E-03	1
1	64	1.40E-02	1
1	65	1.31E-02	1
1	65	9.68E-03	1
1	65	1.71E-02	1
1	65	6.24E-03	1
1	65	1.01E-02	1
1	65	1.70E-02	1
1	65	1.20E-02	1
1	65	1.24E-02	1
1	65	1.12E-02	1
1	65	2.47E-02	1
1	65	9.36E-03	1
1	65	1.11E-02	1
1	65	1.20E-02	1
1	65	2.87E-02	1
1	65	3.23E-02	1
1	65	9.46E-03	1
1	65	1.46E-02	1
1	65	1.14E-02	1
1	66	1.15E-02	1
1	66	8.08E-03	1
1	66	8.54E-03	1
1	66	8.81E-03	1
1	66	8.96E-03	1
1	66	4.96E-03	1
1	66	5.39E-03	1
1	66	9.35E-03	1
1	66	1.33E-02	1
1	66	3.12E-03	1
1	66	1.25E-02	1
1	66	9.94E-03	1
1	66	1.18E-02	1
1	67	1.29E-02	1
1	67	8.38E-03	1
1	67	1.07E-02	1
1	68	2.49E-02	1
1	68	6.49E-03	1
1	68	1.62E-02	1
1	68	1.03E-02	1
1	68	1.42E-02	1
1	68	1.22E-02	1
1	68	1.14E-02	1
1	68	2.14E-02	1
1	68	1.08E-02	1
1	68	1.37E-02	1
1	68	6.87E-03	1
1	68	8.44E-03	1
1	68	1.40E-02	1
1	68	1.39E-02	1
1	68	6.80E-03	1
1	69	9.78E-03	1
1	69	6.61E-03	1
1	69	6.36E-03	1
1	69	1.00E-02	1
1	69	2.79E-02	1
1	69	9.68E-03	1
1	69	5.32E-03	1
1	69	2.00E-02	1
1	69	9.32E-03	1
1	69	1.28E-02	1
1	69	1.15E-02	1
1	69	1.02E-02	1
1	69	1.44E-02	1
1	69	1.00E-02	1
1	69	1.14E-02	1
1	69	2.90E-02	1
1	69	1.69E-02	1
1	69	2.10E-02	1
1	69	6.31E-03	1
1	70	7.97E-03	1
1	70	1.60E-02	1
1	70	8.20E-03	1
1	70	1.06E-02	1
1	70	1.01E-02	1
1	71	9.28E-03	1
1	71	4.10E-03	1
1	71	1.19E-02	1
1	71	1.03E-02	1
1	72	2.28E-02	1
1	72	2.29E-02	1
1	72	7.84E-03	1
1	72	1.22E-02	1
1	72	1.45E-02	1
1	72	1.47E-02	1
1	72	1.43E-02	1
1	72	2.01E-02	1
1	72	1.52E-02	1
1	72	9.45E-03	1
1	72	7.38E-03	1
1	72	8.45E-03	1
1	73	1.07E-02	1
1	73	8.31E-03	1
1	73	1.14E-02	1
1	73	1.23E-02	1
1	73	3.42E-02	1
1	73	1.24E-02	1
1	73	9.48E-03	1
1	73	1.71E-02	1
1	73	9.98E-03	1
1	73	1.05E-02	1
1	73	1.34E-02	1
1	73	1.19E-02	1
1	73	3.19E-03	1
1	73	5.06E-03	1
1	73	6.65E-03	1
1	73	6.34E-03	1
1	73	7.34E-03	1
1	73	1.29E-02	1
1	73	1.07E-02	1
1	73	6.90E-03	1
1	73	1.15E-02	1
1	75	1.16E-02	1
1	75	1.31E-02	1
1	76	9.19E-03	1
1	76	5.12E-03	1
1	76	6.21E-03	1
1	76	6.83E-03	1
1	76	7.09E-03	1
1	76	5.68E-03	1
1	76	7.61E-03	1
1	76	4.00E-03	1
1	76	7.04E-03	1
1	76	5.98E-03	1
1	76	7.97E-03	1
1	76	6.85E-03	1
1	76	5.55E-03	1
1	76	9.33E-03	1
1	76	7.02E-03	1
1	76	7.36E-03	1
1	76	6.65E-03	1
1	76	1.19E-02	1
1	76	4.99E-03	1
1	76	8.14E-03	1
1	76	1.32E-02	1
1	76	6.04E-03	1
1	76	5.37E-03	1
1	76	6.59E-03	1
1	76	5.32E-03	1
1	76	2.49E-02	2
1	76	1.42E-02	2
1	76	7.20E-03	2
1	76	5.15E-03	2
1	76	1.12E-02	2
1	76	1.03E-02	2
1	76	1.14E-02	2
1	76	2.47E-02	2
1	76	5.74E-03	2
1	76	6.87E-03	2
1	76	4.66E-03	2
1	76	9.96E-03	2
1	76	3.47E-02	2
1	76	3.90E-02	2
1	76	5.15E-03	2
1	76	6.21E-03	2
1	76	1.22E-02	2
1	76	7.15E-03	3
1	76	1.05E-02	3
1	76	6.41E-03	3
1	76	5.53E-03	3
1	76	7.21E-03	3
1	76	4.50E-03	3
1	76	5.51E-03	3
1	76	4.95E-03	3
1	76	9.21E-03	3
1	76	4.83E-03	3
1	76	1.13E-02	3
1	76	8.97E-03	3
1	76	7.39E-03	3
1	76	7.29E-03	3
1	76	3.67E-03	3
1	76	5.74E-03	3
1	76	4.62E-03	3
1	76	6.67E-03	3
1	76	4.30E-03	3
1	76	9.62E-03	3
1	76	8.84E-03	3
1	76	3.46E-03	4
1	76	3.17E-03	4
1	76	2.47E-03	4
1	76	7.79E-03	4
1	76	4.65E-03	4
1	76	4.66E-03	4
1	76	2.34E-03	4
1	76	3.04E-03	4
1	76	4.82E-03	4
1	76	4.28E-03	4
1	76	3.43E-03	4
1	76	4.02E-03	4
1	76	6.09E-03	4
1	76	5.34E-03	4
1	76	3.03E-03	4
1	76	4.07E-03	4
1	76	4.63E-03	4
1	76	1.96E-03	4
1	76	3.43E-03	4
1	76	4.72E-03	4
1	76	5.74E-03	5
1	76	1.90E-03	5
1	76	5.38E-03	6
1	77	2.89E-02	1
1	77	8.37E-03	1
1	77	2.11E-02	1
1	77	1.43E-02	1
1	77	9.58E-03	1
1	77	1.46E-02	1
1	77	1.99E-02	1
1	77	1.49E-02	1
1	77	7.75E-03	1
1	78	4.15E-02	1
1	78	8.27E-02	1
1	78	1.59E-02	1
1	78	1.07E-02	1
1	78	1.01E-02	1
1	78	1.82E-02	1
1	78	6.06E-03	1
1	78	1.20E-02	1
1	78	1.12E-02	1
1	78	2.60E-02	1
1	78	2.57E-02	1
1	78	1.50E-02	1
1	78	1.50E-02	1
1	78	1.61E-02	1
1	78	2.66E-02	1
1	78	1.10E-02	1
1	79	1.59E-02	1
1	79	4.76E-01	1
1	82	2.67E-02	1
1	82	4.20E-02	1
1	83	9.19E-03	1
1	83	1.81E-01	1
1	83	1.56E-02	1
1	83	1.05E-02	1
1	83	1.43E-02	1
1	83	2.40E-02	1
1	83	9.57E-03	1
1	83	1.55E-02	1
1	83	3.24E-02	1
1	83	7.97E-03	2
1	84	1.78E-02	1
1	84	2.43E-02	1
1	84	2.19E-02	1
1	84	3.67E-02	1
1	84	5.02E-02	1
1	84	1.43E-02	1
1	85	3.10E-02	1
1	85	1.44E-02	1
1	85	1.94E-02	1
1	85	4.33E-03	1
1	85	6.11E-03	1
1	85	1.42E-02	1
1	85	1.22E-02	1
1	85	1.54E-02	1
1	85	1.76E-02	1
1	85	5.56E-02	1
1	86	8.48E-03	1
1	86	1.05E-02	1
1	86	1.61E-02	1
1	87	8.81E-03	1
1	87	9.63E-03	1
1	87	7.21E-03	1
1	87	1.43E-02	1
1	87	1.67E-02	1
1	87	1.86E-02	1
1	87	2.13E-02	1
1	87	2.09E-02	1
1	87	9.23E-03	1
1	87	1.72E-02	1
1	88	9.96E-03	1
1	88	1.30E-02	1
1	88	1.45E-02	1
1	88	1.70E-02	1
1	88	1.15E-02	1
1	88	1.47E-02	1
1	88	4.52E-02	1
1	88	1.01E-02	1
1	88	1.03E-02	1
1	88	1.05E-02	1
1	88	1.01E-02	1
1	88	5.74E-01	2
1	88	6.92E-03	3
1	88	9.86E-03	3
1	88	1.47E-02	3
1	88	5.51E-03	3
1	88	7.95E-03	3
1	88	7.85E-03	3
1	88	9.48E-03	3
1	88	7.53E-03	3
1	88	9.74E-03	3
1	88	1.08E-02	3
1	88	1.22E-02	3
1	88	2.02E-02	4
1	88	8.56E-03	4
1	88	2.67E-02	4
1	88	7.38E-03	4
1	88	8.10E-03	4
1	88	6.84E-03	4
1	88	7.01E-03	4
1	88	1.31E-02	4
1	88	1.48E-02	4
1	88	1.88E-02	4
1	88	8.51E-03	4
1	88	3.99E-03	4
1	88	1.70E-02	4
1	88	1.40E-02	4
1	89	2.11E-02	1
1	89	1.01E-02	1
1	89	6.84E-03	1
1	89	9.69E-03	1
1	89	6.35E-03	1
1	89	1.18E-02	1
1	89	1.89E-02	1
1	89	1.41E-02	1
1	89	1.43E-02	1
1	89	1.23E-02	1
1	89	1.90E-02	1
1	89	1.35E-02	1
1	89	3.68E-02	1
1	89	1.19E-02	1
1	89	1.62E-02	1
1	89	1.12E-02	1
1	89	7.70E-03	1
1	89	2.45E-02	2
1	89	7.40E-03	2
1	89	1.38E-02	2
1	89	2.46E-02	2
1	89	2.10E-02	2
1	89	8.40E-03	2
1	89	6.07E-03	2
1	89	7.26E-03	2
1	89	1.88E-02	2
1	89	8.55E-03	2
1	89	5.96E-03	2
1	89	9.13E-03	2
1	89	7.39E-03	2
1	89	7.02E-03	2
1	89	2.50E-02	2
1	90	2.49E-02	1
1	90	9.86E-03	1
1	90	1.14E-02	1
1	90	2.61E-02	1
1	90	1.50E-02	1
1	90	1.56E-02	1
1	90	2.68E-02	1
1	90	1.39E-02	1
1	90	9.29E-03	1
1	90	7.41E-02	1
1	90	1.69E-02	1
1	90	1.63E-02	1
1	90	1.84E-02	1
1	90	2.35E-02	1
1	90	1.04E-02	1
1	90	1.32E-02	1
1	90	1.23E-02	2
1	90	9.71E-03	2
1	90	7.05E-03	2
1	90	7.48E-03	2
1	90	1.01E-02	2
1	90	4.29E-03	2
1	90	3.90E-03	2
1	90	1.27E-02	2
1	90	5.88E-03	2
1	90	1.08E-02	2
1	90	7.57E-03	2
1	90	7.36E-03	2
1	90	6.03E-03	2
1	90	1.36E-02	2
1	90	8.85E-03	2
1	90	3.11E-02	2
1	90	1.16E-02	2
1	91	1.64E-02	1
1	91	1.01E-02	1
1	91	9.28E-03	1
1	91	1.03E-02	1
1	91	2.99E-02	1
1	92	1.40E-02	1
1	92	1.03E-02	1
1	92	8.77E-03	1
1	92	6.88E-03	1
1	93	1.35E-02	1
1	93	9.40E-03	1
1	93	2.50E-02	1
1	93	4.59E-02	1
1	93	1.86E-02	1
1	93	3.62E-02	1
1	93	9.55E-03	1
1	93	1.22E-02	1
1	93	1.65E-02	1
1	93	1.72E-02	1
1	93	1.49E-02	1
1	93	7.13E-03	1
1	93	7.91E-03	1
1	93	1.09E-02	1
1	93	1.05E-02	1
1	93	1.21E-02	1
1	93	2.00E-02	1
1	93	1.38E-02	1
1	93	1.02E-02	1
1	93	1.02E-02	1
1	93	2.23E-02	1
1	94	1.91E-02	1
1	94	2.14E-02	1
1	94	4.67E-03	1
1	94	2.25E-02	1
1	94	2.32E-02	1
1	94	9.88E-03	1
1	94	5.73E-03	1
1	94	8.31E-03	1
1	94	6.27E-03	1
1	94	1.30E-02	1
1	94	6.66E-03	1
1	94	7.44E-03	1
1	94	1.26E-02	1
1	94	1.13E-02	1
1	94	9.61E-03	1
1	94	1.40E-02	1
1	94	1.08E-02	1
1	94	1.94E-02	1
1	94	1.69E-02	1
1	94	1.04E-02	1
1	94	9.79E-03	1
1	94	5.06E-03	1
1	94	7.40E-03	1
1	94	1.49E-02	1
1	94	7.87E-03	1
1	94	1.14E-02	1
1	94	7.48E-03	1
1	94	1.27E-02	1
1	94	8.04E-03	1
1	94	7.17E-03	1
1	94	1.61E-02	1
1	94	5.27E-03	1
1	94	1.20E-02	1
1	94	1.13E-02	1
1	94	1.66E-02	1
1	94	1.86E-02	1
1	94	1.69E-02	1
1	94	8.10E-03	1
1	94	1.74E-02	1
1	94	9.61E-03	1
1	94	7.59E-03	1
1	94	4.84E-03	1
1	94	1.45E-02	1
1	94	1.01E-02	2
1	94	7.83E-03	2
1	94	2.93E-02	2
1	94	8.34E-03	2
1	94	1.54E-02	2
1	94	1.67E-02	2
1	94	1.34E-02	2
1	94	7.52E-03	2
1	94	1.57E-02	2
1	94	1.13E-02	2
1	94	9.53E-03	2
1	94	1.09E-02	2
1	94	9.27E-03	2
1	94	8.47E-03	2
1	94	9.15E-03	2
1	94	5.96E-03	2
1	94	1.15E-02	2
1	94	9.01E-03	2
1	94	8.84E-03	2
1	94	6.78E-03	2
1	94	7.37E-03	2
1	94	9.19E-03	3
1	94	1.08E-02	3
1	94	1.11E-02	3
1	94	1.18E-02	3
1	94	9.09E-03	3
1	94	1.13E-02	3
1	94	1.47E-02	3
1	94	1.54E-02	3
1	94	6.09E-03	3
1	94	6.09E-03	3
1	94	1.06E-02	3
1	94	1.18E-02	3
1	94	1.89E-02	3
1	94	1.27E-02	4
1	94	6.49E-03	5
1	94	8.80E-03	6
1	94	1.24E-02	6
1	94	3.74E-03	6
1	94	5.63E-03	6
1	94	9.78E-03	6
1	94	8.14E-03	6
1	94	5.57E-03	6
1	94	3.37E-03	6
1	94	6.91E-03	6
1	94	6.12E-03	6
1	94	6.62E-03	6
1	94	6.55E-03	6
1	94	7.75E-03	6
1	94	5.68E-03	6
1	94	1.26E-02	6
1	94	5.98E-03	6
1	94	5.50E-03	6
1	94	6.38E-03	6
1	94	4.51E-03	6
1	94	5.63E-03	6
1	94	7.42E-03	6
1	95	1.83E-02	1
1	95	1.29E-02	1
1	95	1.57E-02	1
1	95	1.69E-02	1
1	96	8.57E-03	1
1	96	9.00E-03	1
1	96	8.29E-02	1
1	96	1.09E-02	1
1	96	7.11E-03	1
1	96	1.76E-02	1
1	96	4.18E-02	1
1	96	7.89E-03	1
1	96	8.48E-03	1
1	97	1.14E-02	1
1	97	1.87E-02	1
1	97	1.40E-02	1
1	97	7.56E-03	1
1	97	1.16E-02	1
1	97	1.83E-02	1
1	97	1.26E-02	1
1	97	1.71E-02	1
1	97	9.30E-03	1
1	97	1.30E-02	1
1	97	1.93E-02	1
1	98	1.59E-02	1
1	98	8.34E-03	1
1	98	9.79E-03	1
1	98	1.35E-02	1
1	98	1.81E-02	1
1	98	1.49E-02	1
1	98	2.72E-02	1
1	98	9.74E-03	1
1	98	2.32E-02	1
1	98	1.14E-02	1
1	98	3.95E-02	1
1	98	1.91E-02	1
1	98	1.15E-02	2
1	98	1.57E-02	2
1	98	9.45E-03	2
1	98	1.10E-02	2
1	98	8.85E-03	2
1	98	1.30E-02	2
1	98	9.49E-03	2
1	98	1.40E-02	2
1	98	1.14E-02	2
1	98	1.27E-02	2
1	98	1.28E-02	2
1	98	1.22E-02	2
1	98	1.44E-02	2
1	98	1.07E-02	2
1	98	1.23E-02	2
1	98	2.18E-02	2
1	98	9.42E-03	2
1	98	1.42E-02	2
1	98	1.46E-02	2
1	98	1.15E-02	2
1	98	1.31E-02	2
1	98	1.41E-02	2
1	98	1.73E-02	3
1	98	9.29E-03	3
1	98	1.84E-02	3
1	98	2.42E-02	3
1	98	9.26E-03	3
1	98	5.55E-03	3
1	98	1.92E-02	3
1	98	1.06E-02	3
1	98	1.28E-02	3
1	98	6.38E-03	3
1	100	2.97E-02	1
1	100	9.67E-03	1
1	100	1.09E-02	1
1	100	1.22E-02	1
1	100	2.24E-02	1
1	100	3.38E-02	1
1	100	1.02E-02	1
1	100	1.42E-02	1
1	100	1.31E-02	1
1	100	8.13E-03	1
1	100	6.64E-03	1
1	100	6.84E-03	1
